date,equity
2024-09-01,10000.0
2024-09-02,10000.0
2024-09-03,10000.0
2024-09-04,10000.0
2024-09-05,10000.0
2024-09-06,10000.0
2024-09-07,10000.0
2024-09-08,10000.0
2024-09-09,9985.391538225498
2024-09-10,9556.363788225499
2024-09-11,9556.363788225499
2024-09-12,9556.363788225499
2024-09-13,9556.363788225499
2024-09-14,9556.363788225499
2024-09-15,9556.363788225499
2024-09-16,9536.890421526197
2024-09-17,9458.870421526197
2024-09-18,9525.720421526197
2024-09-19,9375.590421526196
2024-09-20,9360.710421526197
2024-09-21,9356.110421526197
2024-09-22,9351.260421526196
2024-09-23,9233.941283634893
2024-09-24,9217.701283634893
2024-09-25,9290.657283634893
2024-09-26,9290.657283634893
2024-09-27,9290.657283634893
2024-09-28,9290.657283634893
2024-09-29,9290.657283634893
2024-09-30,9275.668532074533
2024-10-01,9448.768282074532
2024-10-02,9448.768282074532
2024-10-03,9448.768282074532
2024-10-04,9448.768282074532
2024-10-05,9448.768282074532
2024-10-06,9448.768282074532
2024-10-07,9448.768282074532
2024-10-08,9448.768282074532
2024-10-09,9448.768282074532
2024-10-10,9448.768282074532
2024-10-11,9448.768282074532
2024-10-12,9448.768282074532
2024-10-13,9448.768282074532
2024-10-14,9426.70402624984
2024-10-15,9460.09677624984
2024-10-16,9460.09677624984
2024-10-17,9460.09677624984
2024-10-18,9460.09677624984
2024-10-19,9460.09677624984
2024-10-20,9460.09677624984
2024-10-21,9460.09677624984
2024-10-22,9460.09677624984
2024-10-23,9460.09677624984
2024-10-24,9460.09677624984
2024-10-25,9460.09677624984
2024-10-26,9460.09677624984
2024-10-27,9460.09677624984
2024-10-28,9460.09677624984
2024-10-29,9460.09677624984
2024-10-30,9460.09677624984
2024-10-31,9460.09677624984
2024-11-01,9460.09677624984
2024-11-02,9460.09677624984
2024-11-03,9460.09677624984
2024-11-04,9460.09677624984
2024-11-05,9460.09677624984
2024-11-06,9460.09677624984
2024-11-07,9460.09677624984
2024-11-08,9460.09677624984
2024-11-09,9460.09677624984
2024-11-10,9460.09677624984
2024-11-11,9372.044468389262
2024-11-12,9433.32446838926
2024-11-13,9468.991968389262
2024-11-14,9468.991968389262
2024-11-15,9468.991968389262
2024-11-16,9468.991968389262
2024-11-17,9468.991968389262
2024-11-18,9446.208830304104
2024-11-19,9319.958830304104
2024-11-20,9303.518830304103
2024-11-21,9446.465580304104
2024-11-22,9446.465580304104
2024-11-23,9446.465580304104
2024-11-24,9446.465580304104
2024-11-25,9446.465580304104
2024-11-26,9446.465580304104
2024-11-27,9446.465580304104
2024-11-28,9446.465580304104
2024-11-29,9446.465580304104
2024-11-30,9446.465580304104
2024-12-01,9446.465580304102
