date,equity
2024-09-01,10000.0
2024-09-02,9973.356480817603
2024-09-03,9605.114980817603
2024-09-04,9605.114980817603
2024-09-05,9605.114980817603
2024-09-06,9605.114980817603
2024-09-07,9605.114980817603
2024-09-08,9605.114980817603
2024-09-09,9537.676028812633
2024-09-10,9568.906028812633
2024-09-11,9724.442528812633
2024-09-12,9724.442528812633
2024-09-13,9724.442528812633
2024-09-14,9724.442528812633
2024-09-15,9724.442528812633
2024-09-16,9751.361725596933
2024-09-17,9712.322975596933
2024-09-18,9712.322975596933
2024-09-19,9712.322975596933
2024-09-20,9712.322975596933
2024-09-21,9712.322975596933
2024-09-22,9712.322975596933
2024-09-23,9699.230160630726
2024-09-24,9696.360160630727
2024-09-25,9686.330160630727
2024-09-26,9714.253160630728
2024-09-27,9714.253160630728
2024-09-28,9714.253160630728
2024-09-29,9714.253160630728
2024-09-30,9690.511321402273
2024-10-01,9768.451571402273
2024-10-02,9768.451571402273
2024-10-03,9768.451571402273
2024-10-04,9768.451571402273
2024-10-05,9768.451571402273
2024-10-06,9768.451571402273
2024-10-07,9742.116992061758
2024-10-08,9831.789992061758
2024-10-09,9831.789992061758
2024-10-10,9831.789992061758
2024-10-11,9831.789992061758
2024-10-12,9831.789992061758
2024-10-13,9831.789992061758
2024-10-14,9813.727797803174
2024-10-15,9820.464547803174
2024-10-16,9820.464547803174
2024-10-17,9820.464547803174
2024-10-18,9820.464547803174
2024-10-19,9820.464547803174
2024-10-20,9820.464547803174
2024-10-21,9806.239686026647
2024-10-22,9901.884436026648
2024-10-23,9901.884436026648
2024-10-24,9901.884436026648
2024-10-25,9901.884436026648
2024-10-26,9901.884436026648
2024-10-27,9901.884436026648
2024-10-28,9886.628284759208
2024-10-29,10095.147034759208
2024-10-30,10095.147034759208
2024-10-31,10095.147034759208
2024-11-01,10095.147034759208
2024-11-02,10095.147034759208
2024-11-03,10095.147034759208
2024-11-04,10084.862842044133
2024-11-05,10083.782842044133
2024-11-06,10762.610092044131
2024-11-07,10762.610092044131
2024-11-08,10762.610092044131
2024-11-09,10762.610092044131
2024-11-10,10762.610092044131
2024-11-11,10737.212705450162
2024-11-12,10810.855455450162
2024-11-13,10810.855455450162
2024-11-14,10810.855455450162
2024-11-15,10810.855455450162
2024-11-16,10810.855455450162
2024-11-17,10810.855455450162
2024-11-18,10765.68447255749
2024-11-19,10939.32322255749
2024-11-20,10939.32322255749
2024-11-21,10939.32322255749
2024-11-22,10939.32322255749
2024-11-23,10939.32322255749
2024-11-24,10939.32322255749
2024-11-25,10951.675507008871
2024-11-26,11179.805757008871
2024-11-27,11179.805757008871
2024-11-28,11179.805757008871
2024-11-29,11179.805757008871
2024-11-30,11179.805757008871
2024-12-01,11179.805757008868
