date,equity
2024-11-11,9970.737557016048
2024-11-12,10118.564057016047
2024-11-13,10118.564057016047
2024-11-14,10118.564057016047
2024-11-15,10118.564057016047
2024-11-16,10118.564057016047
2024-11-17,10118.564057016047
2024-11-18,10085.487164490218
2024-11-19,10016.767164490218
2024-11-20,9926.327164490218
2024-11-21,10040.437164490218
2024-11-22,10058.987164490218
2024-11-23,10064.017164490218
2024-11-24,10069.277164490219
2024-11-25,10083.443726260777
2024-11-26,9983.203726260777
2024-11-27,10110.103726260777
2024-11-28,10108.593726260777
2024-11-29,9805.823726260776
2024-11-30,9805.243726260776
2024-12-01,8133.2214762607755
