date,equity
2024-09-01,10000.0
2024-09-02,9987.930493107351
2024-09-03,9657.107243107352
2024-09-04,9657.107243107352
2024-09-05,9657.107243107352
2024-09-06,9657.107243107352
2024-09-07,9657.107243107352
2024-09-08,9657.107243107352
2024-09-09,9624.959786904554
2024-09-10,9370.506786904554
2024-09-11,9370.506786904554
2024-09-12,9370.506786904554
2024-09-13,9370.506786904554
2024-09-14,9370.506786904554
2024-09-15,9370.506786904554
2024-09-16,9271.942564382018
2024-09-17,9373.623314382017
2024-09-18,9373.623314382017
2024-09-19,9373.623314382017
2024-09-20,9373.623314382017
2024-09-21,9373.623314382017
2024-09-22,9373.623314382017
2024-09-23,9326.814682060956
2024-09-24,9334.724682060956
2024-09-25,9207.384682060958
2024-09-26,9247.734682060956
2024-09-27,9225.134682060958
2024-09-28,9215.694682060957
2024-09-29,9206.134682060958
2024-09-30,9257.515199613848
2024-10-01,8580.823199613847
2024-10-02,8580.823199613847
2024-10-03,8580.823199613847
2024-10-04,8580.823199613847
2024-10-05,8580.823199613847
2024-10-06,8580.823199613847
2024-10-07,8560.19295323802
2024-10-08,8533.052953238019
2024-10-09,8656.20670323802
2024-10-10,8656.20670323802
2024-10-11,8656.20670323802
2024-10-12,8656.20670323802
2024-10-13,8656.20670323802
2024-10-14,8645.572447413328
2024-10-15,8637.452447413329
2024-10-16,8695.966197413329
2024-10-17,8695.966197413329
2024-10-18,8695.966197413329
2024-10-19,8695.966197413329
2024-10-20,8695.966197413329
2024-10-21,8686.595920434633
2024-10-22,8671.595920434633
2024-10-23,8598.705920434633
2024-10-24,8679.045920434633
2024-10-25,8464.685920434633
2024-10-26,8453.295920434633
2024-10-27,8441.385920434634
2024-10-28,8696.4219299608
2024-10-29,8618.8619299608
2024-10-30,8669.7019299608
2024-10-31,8581.040179960799
2024-11-01,8581.040179960799
2024-11-02,8581.040179960799
2024-11-03,8581.040179960799
2024-11-04,8594.506145549018
2024-11-05,8656.129895549018
2024-11-06,8656.129895549018
2024-11-07,8656.129895549018
2024-11-08,8656.129895549018
2024-11-09,8656.129895549018
2024-11-10,8656.129895549018
2024-11-11,8635.57034934664
2024-11-12,8648.99034934664
2024-11-13,8646.77159934664
2024-11-14,8646.77159934664
2024-11-15,8646.77159934664
2024-11-16,8646.77159934664
2024-11-17,8646.77159934664
2024-11-18,8630.649155252118
2024-11-19,8520.669155252119
2024-11-20,8473.249155252119
2024-11-21,8581.02915525212
2024-11-22,8733.505155252118
2024-11-23,8733.505155252118
2024-11-24,8733.505155252118
2024-11-25,8738.158244010932
2024-11-26,8643.168244010933
2024-11-27,8601.438244010931
2024-11-28,8592.268244010931
2024-11-29,8622.428244010931
2024-11-30,8613.098244010931
2024-12-01,10619.688494010934
