date,equity
2024-09-01,10000.0
2024-09-02,9999.08397047727
2024-09-03,9813.63072047727
2024-09-04,9813.63072047727
2024-09-05,9813.63072047727
2024-09-06,9813.63072047727
2024-09-07,9813.63072047727
2024-09-08,9813.63072047727
2024-09-09,9813.492976726853
2024-09-10,10386.888726726853
2024-09-11,10386.888726726853
2024-09-12,10386.888726726853
2024-09-13,10386.888726726853
2024-09-14,10386.888726726853
2024-09-15,10386.888726726853
2024-09-16,10380.79234196475
2024-09-17,10408.06409196475
2024-09-18,10408.06409196475
2024-09-19,10408.06409196475
2024-09-20,10408.06409196475
2024-09-21,10408.06409196475
2024-09-22,10408.06409196475
2024-09-23,10349.773404487623
2024-09-24,10136.503404487623
2024-09-25,10239.223404487622
2024-09-26,10167.083404487623
2024-09-27,10028.730404487624
2024-09-28,10028.730404487624
2024-09-29,10028.730404487624
2024-09-30,10035.769311567874
2024-10-01,9854.792061567874
2024-10-02,9854.792061567874
2024-10-03,9854.792061567874
2024-10-04,9854.792061567874
2024-10-05,9854.792061567874
2024-10-06,9854.792061567874
2024-10-07,9859.249672425198
2024-10-08,10128.005422425198
2024-10-09,10128.005422425198
2024-10-10,10128.005422425198
2024-10-11,10128.005422425198
2024-10-12,10128.005422425198
2024-10-13,10128.005422425198
2024-10-14,10140.489131063794
2024-10-15,10065.689131063795
2024-10-16,9766.165131063794
2024-10-17,9766.165131063794
2024-10-18,9766.165131063794
2024-10-19,9766.165131063794
2024-10-20,9766.165131063794
2024-10-21,9772.02679271394
2024-10-22,10258.53904271394
2024-10-23,10258.53904271394
2024-10-24,10258.53904271394
2024-10-25,10258.53904271394
2024-10-26,10258.53904271394
2024-10-27,10258.53904271394
2024-10-28,10235.725665972035
2024-10-29,10433.916415972035
2024-10-30,10433.916415972035
2024-10-31,10433.916415972035
2024-11-01,10433.916415972035
2024-11-02,10433.916415972035
2024-11-03,10433.916415972035
2024-11-04,10399.239877090964
2024-11-05,10420.417377090964
2024-11-06,10420.417377090964
2024-11-07,10420.417377090964
2024-11-08,10420.417377090964
2024-11-09,10420.417377090964
2024-11-10,10420.417377090964
2024-11-11,10466.0002968792
2024-11-12,10685.7205468792
2024-11-13,10685.7205468792
2024-11-14,10685.7205468792
2024-11-15,10685.7205468792
2024-11-16,10685.7205468792
2024-11-17,10685.7205468792
2024-11-18,10699.34099096478
2024-11-19,10709.462990964781
2024-11-20,10709.462990964781
2024-11-21,10709.462990964781
2024-11-22,10709.462990964781
2024-11-23,10709.462990964781
2024-11-24,10709.462990964781
2024-11-25,10690.01671825852
2024-11-26,10854.32921825852
2024-11-27,10854.32921825852
2024-11-28,10854.32921825852
2024-11-29,10854.32921825852
2024-11-30,10854.32921825852
2024-12-01,10854.32921825852
