date,equity
2024-11-11,9979.589415882634
2024-11-12,10115.427665882635
2024-11-13,10115.427665882635
2024-11-14,10115.427665882635
2024-11-15,10115.427665882635
2024-11-16,10115.427665882635
2024-11-17,10115.427665882635
2024-11-18,10115.427665882635
2024-11-19,10115.427665882635
2024-11-20,10115.427665882635
2024-11-21,10115.427665882635
2024-11-22,10115.427665882635
2024-11-23,10115.427665882635
2024-11-24,10115.427665882635
2024-11-25,10115.427665882635
2024-11-26,10115.427665882635
2024-11-27,10115.427665882635
2024-11-28,10115.427665882635
2024-11-29,10115.427665882635
2024-11-30,10115.427665882635
2024-12-01,10115.427665882635
