date,equity
2024-09-01,10000.0
2024-09-02,9975.37989611693
2024-09-03,10488.53914611693
2024-09-04,10488.53914611693
2024-09-05,10488.53914611693
2024-09-06,10488.53914611693
2024-09-07,10488.53914611693
2024-09-08,10488.53914611693
2024-09-09,10510.515972376901
2024-09-10,10142.625972376902
2024-09-11,9559.7142223769
2024-09-12,9559.7142223769
2024-09-13,9559.7142223769
2024-09-14,9559.7142223769
2024-09-15,9559.7142223769
2024-09-16,9536.488746042804
2024-09-17,9483.638746042803
2024-09-18,9548.165996042804
2024-09-19,9548.165996042804
2024-09-20,9548.165996042804
2024-09-21,9548.165996042804
2024-09-22,9548.165996042804
2024-09-23,9532.08219372714
2024-09-24,9469.95219372714
2024-09-25,9473.33219372714
2024-09-26,9375.35219372714
2024-09-27,9449.85219372714
2024-09-28,9452.20219372714
2024-09-29,9454.66219372714
2024-09-30,9304.34371016942
2024-10-01,9203.81371016942
2024-10-02,9147.55371016942
2024-10-03,9179.16371016942
2024-10-04,9519.76196016942
2024-10-05,9519.76196016942
2024-10-06,9519.76196016942
2024-10-07,9456.789335544534
2024-10-08,9761.859335544534
2024-10-09,9761.859335544534
2024-10-10,9761.859335544534
2024-10-11,9761.859335544534
2024-10-12,9761.859335544534
2024-10-13,9761.859335544534
2024-10-14,9751.176235892895
2024-10-15,9926.970735892895
2024-10-16,9926.970735892895
2024-10-17,9926.970735892895
2024-10-18,9926.970735892895
2024-10-19,9926.970735892895
2024-10-20,9926.970735892895
2024-10-21,9842.680259085948
2024-10-22,9887.050259085947
2024-10-23,9151.730259085947
2024-10-24,9511.890259085947
2024-10-25,9807.660259085947
2024-10-26,9800.020259085948
2024-10-27,9792.400259085947
2024-10-28,9730.159593282293
2024-10-29,9685.745343282291
2024-10-30,10020.625343282292
2024-10-31,11073.979093282293
2024-11-01,11073.979093282293
2024-11-02,11073.979093282293
2024-11-03,11073.979093282293
2024-11-04,11072.216557196927
2024-11-05,11267.557807196928
2024-11-06,11267.557807196928
2024-11-07,11267.557807196928
2024-11-08,11267.557807196928
2024-11-09,11267.557807196928
2024-11-10,11267.557807196928
2024-11-11,11202.482225017713
2024-11-12,11248.144725017712
2024-11-13,11248.144725017712
2024-11-14,11248.144725017712
2024-11-15,11248.144725017712
2024-11-16,11248.144725017712
2024-11-17,11248.144725017712
2024-11-18,11167.77079095301
2024-11-19,11336.236040953012
2024-11-20,11336.236040953012
2024-11-21,11336.236040953012
2024-11-22,11336.236040953012
2024-11-23,11336.236040953012
2024-11-24,11336.236040953012
2024-11-25,11281.777025115403
2024-11-26,11327.960775115404
2024-11-27,11327.960775115404
2024-11-28,11327.960775115404
2024-11-29,11327.960775115404
2024-11-30,11327.960775115404
2024-12-01,11327.9607751154
