date,equity
2024-09-01,10000.0
2024-09-02,10000.0
2024-09-03,10000.0
2024-09-04,10000.0
2024-09-05,10000.0
2024-09-06,10000.0
2024-09-07,10000.0
2024-09-08,10000.0
2024-09-09,10000.650755250623
2024-09-10,9854.214755250621
2024-09-11,9854.214755250621
2024-09-12,9854.214755250621
2024-09-13,9854.214755250621
2024-09-14,9854.214755250621
2024-09-15,9854.214755250621
2024-09-16,9860.473835639084
2024-09-17,9875.027585639085
2024-09-18,9875.027585639085
2024-09-19,9875.027585639085
2024-09-20,9875.027585639085
2024-09-21,9875.027585639085
2024-09-22,9875.027585639085
2024-09-23,9875.027585639085
2024-09-24,9875.027585639085
2024-09-25,9875.027585639085
2024-09-26,9875.027585639085
2024-09-27,9875.027585639085
2024-09-28,9875.027585639085
2024-09-29,9875.027585639085
2024-09-30,9869.82582627694
2024-10-01,9739.69857627694
2024-10-02,9739.69857627694
2024-10-03,9739.69857627694
2024-10-04,9739.69857627694
2024-10-05,9739.69857627694
2024-10-06,9739.69857627694
2024-10-07,9739.69857627694
2024-10-08,9739.69857627694
2024-10-09,9739.69857627694
2024-10-10,9739.69857627694
2024-10-11,9739.69857627694
2024-10-12,9739.69857627694
2024-10-13,9739.69857627694
2024-10-14,9730.445014394933
2024-10-15,9728.305014394931
2024-10-16,9795.666264394931
2024-10-17,9795.666264394931
2024-10-18,9795.666264394931
2024-10-19,9795.666264394931
2024-10-20,9795.666264394931
2024-10-21,9774.629000459523
2024-10-22,9521.784250459523
2024-10-23,9521.784250459523
2024-10-24,9521.784250459523
2024-10-25,9521.784250459523
2024-10-26,9521.784250459523
2024-10-27,9521.784250459523
2024-10-28,9522.229308942326
2024-10-29,9696.204558942325
2024-10-30,9696.204558942325
2024-10-31,9696.204558942325
2024-11-01,9696.204558942325
2024-11-02,9696.204558942325
2024-11-03,9696.204558942325
2024-11-04,9688.580235112126
2024-11-05,9570.840235112126
2024-11-06,9336.910235112126
2024-11-07,9336.910235112126
2024-11-08,9336.910235112126
2024-11-09,9336.910235112126
2024-11-10,9336.910235112126
2024-11-11,9329.458718765594
2024-11-12,9053.547468765593
2024-11-13,9053.547468765593
2024-11-14,9053.547468765593
2024-11-15,9053.547468765593
2024-11-16,9053.547468765593
2024-11-17,9053.547468765593
2024-11-18,9048.952048651654
2024-11-19,9008.692048651654
2024-11-20,9041.032048651654
2024-11-21,9070.275798651655
2024-11-22,9070.275798651655
2024-11-23,9070.275798651655
2024-11-24,9070.275798651655
2024-11-25,9070.275798651655
2024-11-26,9070.275798651655
2024-11-27,9070.275798651655
2024-11-28,9070.275798651655
2024-11-29,9070.275798651655
2024-11-30,9070.275798651655
2024-12-01,9070.275798651655
