date,equity
2024-09-01,10000.0
2024-09-02,9880.55616712193
2024-09-03,9215.206167121929
2024-09-04,9137.516167121928
2024-09-05,9065.676167121928
2024-09-06,8372.83416712193
2024-09-07,8372.83416712193
2024-09-08,8372.83416712193
2024-09-09,8309.183416320426
2024-09-10,8412.252416320425
2024-09-11,8412.252416320425
2024-09-12,8412.252416320425
2024-09-13,8412.252416320425
2024-09-14,8412.252416320425
2024-09-15,8412.252416320425
2024-09-16,8298.967346597166
2024-09-17,8227.047346597166
2024-09-18,8351.957346597166
2024-09-19,7740.820846597166
2024-09-20,7740.820846597166
2024-09-21,7740.820846597166
2024-09-22,7740.820846597166
2024-09-23,7653.089334431643
2024-09-24,7630.549334431642
2024-09-25,7623.039334431643
2024-09-26,7449.729334431642
2024-09-27,7515.429334431643
2024-09-28,7509.1193344316425
2024-09-29,7502.739334431642
2024-09-30,7206.088534969182
2024-10-01,6877.098534969182
2024-10-02,6878.618534969182
2024-10-03,6861.028534969182
2024-10-04,7170.4985349691815
2024-10-05,7175.758534969182
2024-10-06,7181.308534969182
2024-10-07,6744.281470103162
2024-10-08,7096.811470103162
2024-10-09,7214.470970103162
2024-10-10,7220.110970103162
2024-10-11,7144.307220103162
2024-10-12,7144.307220103162
2024-10-13,7144.307220103162
2024-10-14,7087.1769382946795
2024-10-15,6638.281438294679
2024-10-16,6638.281438294679
2024-10-17,6638.281438294679
2024-10-18,6638.281438294679
2024-10-19,6638.281438294679
2024-10-20,6638.281438294679
2024-10-21,6789.315651233882
2024-10-22,6769.726151233882
2024-10-23,6769.726151233882
2024-10-24,6769.726151233882
2024-10-25,6769.726151233882
2024-10-26,6769.726151233882
2024-10-27,6769.726151233882
2024-10-28,6063.1959571650095
2024-10-29,6034.95595716501
2024-10-30,6137.745957165009
2024-10-31,6770.36595716501
2024-11-01,7113.963207165009
2024-11-02,7113.963207165009
2024-11-03,7113.963207165009
2024-11-04,7040.121807192876
2024-11-05,6563.891807192876
2024-11-06,5576.180307192875
2024-11-07,5576.180307192875
2024-11-08,5576.180307192875
2024-11-09,5576.180307192875
2024-11-10,5576.180307192875
2024-11-11,5576.180307192875
2024-11-12,5576.180307192875
2024-11-13,5576.180307192875
2024-11-14,5576.180307192875
2024-11-15,5576.180307192875
2024-11-16,5576.180307192875
2024-11-17,5576.180307192875
2024-11-18,5576.180307192875
2024-11-19,5576.180307192875
2024-11-20,5576.180307192875
2024-11-21,5576.180307192875
2024-11-22,5576.180307192875
2024-11-23,5576.180307192875
2024-11-24,5576.180307192875
2024-11-25,5531.264054855594
2024-11-26,5335.364054855594
2024-11-27,5458.7540548555935
2024-11-28,5465.074054855594
2024-11-29,5194.934054855594
2024-11-30,5198.014054855594
2024-12-01,3331.1563048555945
