date,equity
2024-09-01,10000.0
2024-09-02,10000.0
2024-09-03,10000.0
2024-09-04,10000.0
2024-09-05,10000.0
2024-09-06,10000.0
2024-09-07,10000.0
2024-09-08,10000.0
2024-09-09,9983.290861250265
2024-09-10,10175.887361250267
2024-09-11,10175.887361250267
2024-09-12,10175.887361250267
2024-09-13,10175.887361250267
2024-09-14,10175.887361250267
2024-09-15,10175.887361250267
2024-09-16,10084.213415993705
2024-09-17,10168.363415993706
2024-09-18,10098.283415993705
2024-09-19,10893.686415993705
2024-09-20,10893.686415993705
2024-09-21,10893.686415993705
2024-09-22,10893.686415993705
2024-09-23,10893.686415993705
2024-09-24,10893.686415993705
2024-09-25,10893.686415993705
2024-09-26,10893.686415993705
2024-09-27,10893.686415993705
2024-09-28,10893.686415993705
2024-09-29,10893.686415993705
2024-09-30,10893.686415993705
2024-10-01,10893.686415993705
2024-10-02,10893.686415993705
2024-10-03,10893.686415993705
2024-10-04,10893.686415993705
2024-10-05,10893.686415993705
2024-10-06,10893.686415993705
2024-10-07,10893.686415993705
2024-10-08,10893.686415993705
2024-10-09,10893.686415993705
2024-10-10,10893.686415993705
2024-10-11,10893.686415993705
2024-10-12,10893.686415993705
2024-10-13,10893.686415993705
2024-10-14,10893.686415993705
2024-10-15,10893.686415993705
2024-10-16,10893.686415993705
2024-10-17,10893.686415993705
2024-10-18,10893.686415993705
2024-10-19,10893.686415993705
2024-10-20,10893.686415993705
2024-10-21,10893.686415993705
2024-10-22,10893.686415993705
2024-10-23,10893.686415993705
2024-10-24,10893.686415993705
2024-10-25,10893.686415993705
2024-10-26,10893.686415993705
2024-10-27,10893.686415993705
2024-10-28,10872.124247486468
2024-10-29,10794.424247486468
2024-10-30,10789.354247486468
2024-10-31,10567.035747486469
2024-11-01,10567.035747486469
2024-11-02,10567.035747486469
2024-11-03,10567.035747486469
2024-11-04,10580.961194247839
2024-11-05,10695.031694247838
2024-11-06,10695.031694247838
2024-11-07,10695.031694247838
2024-11-08,10695.031694247838
2024-11-09,10695.031694247838
2024-11-10,10695.031694247838
2024-11-11,10695.031694247838
2024-11-12,10695.031694247838
2024-11-13,10695.031694247838
2024-11-14,10695.031694247838
2024-11-15,10695.031694247838
2024-11-16,10695.031694247838
2024-11-17,10695.031694247838
2024-11-18,10695.031694247838
2024-11-19,10695.031694247838
2024-11-20,10695.031694247838
2024-11-21,10695.031694247838
2024-11-22,10695.031694247838
2024-11-23,10695.031694247838
2024-11-24,10695.031694247838
2024-11-25,10695.031694247838
2024-11-26,10695.031694247838
2024-11-27,10695.031694247838
2024-11-28,10695.031694247838
2024-11-29,10695.031694247838
2024-11-30,10695.031694247838
2024-12-01,10695.031694247837
