date,equity
2024-09-01,10000.0
2024-09-02,9991.061035103441
2024-09-03,9760.731035103441
2024-09-04,9855.021035103442
2024-09-05,9815.631035103443
2024-09-06,9447.471785103442
2024-09-07,9447.471785103442
2024-09-08,9447.471785103442
2024-09-09,9447.471785103442
2024-09-10,9447.471785103442
2024-09-11,9447.471785103442
2024-09-12,9447.471785103442
2024-09-13,9447.471785103442
2024-09-14,9447.471785103442
2024-09-15,9447.471785103442
2024-09-16,9427.143209130314
2024-09-17,9458.953709130314
2024-09-18,9458.953709130314
2024-09-19,9458.953709130314
2024-09-20,9458.953709130314
2024-09-21,9458.953709130314
2024-09-22,9458.953709130314
2024-09-23,9458.953709130314
2024-09-24,9458.953709130314
2024-09-25,9458.953709130314
2024-09-26,9458.953709130314
2024-09-27,9458.953709130314
2024-09-28,9458.953709130314
2024-09-29,9458.953709130314
2024-09-30,9458.953709130314
2024-10-01,9458.953709130314
2024-10-02,9458.953709130314
2024-10-03,9458.953709130314
2024-10-04,9458.953709130314
2024-10-05,9458.953709130314
2024-10-06,9458.953709130314
2024-10-07,9458.953709130314
2024-10-08,9458.953709130314
2024-10-09,9458.953709130314
2024-10-10,9458.953709130314
2024-10-11,9458.953709130314
2024-10-12,9458.953709130314
2024-10-13,9458.953709130314
2024-10-14,9441.333296042316
2024-10-15,9352.383296042317
2024-10-16,9174.277796042315
2024-10-17,9174.277796042315
2024-10-18,9174.277796042315
2024-10-19,9174.277796042315
2024-10-20,9174.277796042315
2024-10-21,9174.277796042315
2024-10-22,9174.277796042315
2024-10-23,9174.277796042315
2024-10-24,9174.277796042315
2024-10-25,9174.277796042315
2024-10-26,9174.277796042315
2024-10-27,9174.277796042315
2024-10-28,9174.277796042315
2024-10-29,9174.277796042315
2024-10-30,9174.277796042315
2024-10-31,9174.277796042315
2024-11-01,9174.277796042315
2024-11-02,9174.277796042315
2024-11-03,9174.277796042315
2024-11-04,9174.277796042315
2024-11-05,9174.277796042315
2024-11-06,9174.277796042315
2024-11-07,9174.277796042315
2024-11-08,9174.277796042315
2024-11-09,9174.277796042315
2024-11-10,9174.277796042315
2024-11-11,9140.153322522552
2024-11-12,9165.954572522553
2024-11-13,9165.954572522553
2024-11-14,9165.954572522553
2024-11-15,9165.954572522553
2024-11-16,9165.954572522553
2024-11-17,9165.954572522553
2024-11-18,9154.797930458139
2024-11-19,9011.91793045814
2024-11-20,8934.12268045814
2024-11-21,8934.12268045814
2024-11-22,8934.12268045814
2024-11-23,8934.12268045814
2024-11-24,8934.12268045814
2024-11-25,8923.71871834976
2024-11-26,8773.61871834976
2024-11-27,8831.08871834976
2024-11-28,8823.70871834976
2024-11-29,8721.08421834976
2024-11-30,8721.08421834976
2024-12-01,8721.084218349759
