date,equity
2024-09-01,10000.0
2024-09-02,9938.34266769087
2024-09-03,9746.992667690869
2024-09-04,9769.722667690869
2024-09-05,9870.952667690868
2024-09-06,9420.916167690868
2024-09-07,9420.916167690868
2024-09-08,9420.916167690868
2024-09-09,9395.677871363947
2024-09-10,9408.747871363947
2024-09-11,9474.903121363946
2024-09-12,9474.903121363946
2024-09-13,9474.903121363946
2024-09-14,9474.903121363946
2024-09-15,9474.903121363946
2024-09-16,9427.364796182053
2024-09-17,9384.144796182054
2024-09-18,9453.674796182055
2024-09-19,8859.904796182054
2024-09-20,8736.922046182055
2024-09-21,8736.922046182055
2024-09-22,8736.922046182055
2024-09-23,8648.969726100606
2024-09-24,8613.029726100605
2024-09-25,8769.323726100605
2024-09-26,8769.323726100605
2024-09-27,8769.323726100605
2024-09-28,8769.323726100605
2024-09-29,8769.323726100605
2024-09-30,8755.606638923047
2024-10-01,8716.306638923046
2024-10-02,8769.936638923047
2024-10-03,8633.825638923046
2024-10-04,8633.825638923046
2024-10-05,8633.825638923046
2024-10-06,8633.825638923046
2024-10-07,8621.165699821566
2024-10-08,8512.885699821567
2024-10-09,8528.205699821567
2024-10-10,8611.634699821567
2024-10-11,8611.634699821567
2024-10-12,8611.634699821567
2024-10-13,8611.634699821567
2024-10-14,8591.53917891761
2024-10-15,8210.21917891761
2024-10-16,7538.14892891761
2024-10-17,7538.14892891761
2024-10-18,7538.14892891761
2024-10-19,7538.14892891761
2024-10-20,7538.14892891761
2024-10-21,7443.275257548839
2024-10-22,7765.29000754884
2024-10-23,7765.29000754884
2024-10-24,7765.29000754884
2024-10-25,7765.29000754884
2024-10-26,7765.29000754884
2024-10-27,7765.29000754884
2024-10-28,7703.430566344737
2024-10-29,8501.539316344737
2024-10-30,8501.539316344737
2024-10-31,8501.539316344737
2024-11-01,8501.539316344737
2024-11-02,8501.539316344737
2024-11-03,8501.539316344737
2024-11-04,8491.099890103376
2024-11-05,8496.155890103377
2024-11-06,8496.155890103377
2024-11-07,8496.155890103377
2024-11-08,8496.155890103377
2024-11-09,8496.155890103377
2024-11-10,8496.155890103377
2024-11-11,8460.098009362155
2024-11-12,8424.658009362156
2024-11-13,8510.546509362155
2024-11-14,8510.546509362155
2024-11-15,8510.546509362155
2024-11-16,8510.546509362155
2024-11-17,8510.546509362155
2024-11-18,8533.268535002166
2024-11-19,8299.888535002166
2024-11-20,8142.038535002166
2024-11-21,8274.028535002166
2024-11-22,8305.238535002167
2024-11-23,8319.808535002167
2024-11-24,8335.198535002166
2024-11-25,8357.885688135812
2024-11-26,7893.559188135811
2024-11-27,8208.289188135812
2024-11-28,8224.859188135812
2024-11-29,7952.879188135812
2024-11-30,7965.489188135812
2024-12-01,6500.031438135811
