date,equity
2024-09-01,10000.0
2024-09-02,9977.214050029967
2024-09-03,10143.888550029966
2024-09-04,10143.888550029966
2024-09-05,10143.888550029966
2024-09-06,10143.888550029966
2024-09-07,10143.888550029966
2024-09-08,10143.888550029966
2024-09-09,10163.484119068735
2024-09-10,9532.357369068734
2024-09-11,9532.357369068734
2024-09-12,9532.357369068734
2024-09-13,9532.357369068734
2024-09-14,9532.357369068734
2024-09-15,9532.357369068734
2024-09-16,9478.79797619535
2024-09-17,9666.63897619535
2024-09-18,9666.63897619535
2024-09-19,9666.63897619535
2024-09-20,9666.63897619535
2024-09-21,9666.63897619535
2024-09-22,9666.63897619535
2024-09-23,9603.103248068333
2024-09-24,9800.091748068333
2024-09-25,9800.091748068333
2024-09-26,9800.091748068333
2024-09-27,9800.091748068333
2024-09-28,9800.091748068333
2024-09-29,9800.091748068333
2024-09-30,9725.44673662271
2024-10-01,8849.37998662271
2024-10-02,8849.37998662271
2024-10-03,8849.37998662271
2024-10-04,8849.37998662271
2024-10-05,8849.37998662271
2024-10-06,8849.37998662271
2024-10-07,8791.084017784991
2024-10-08,8460.64401778499
2024-10-09,8232.607267784992
2024-10-10,8232.607267784992
2024-10-11,8232.607267784992
2024-10-12,8232.607267784992
2024-10-13,8232.607267784992
2024-10-14,8153.294225722246
2024-10-15,8193.985475722246
2024-10-16,8193.985475722246
2024-10-17,8193.985475722246
2024-10-18,8193.985475722246
2024-10-19,8193.985475722246
2024-10-20,8193.985475722246
2024-10-21,8161.324076501047
2024-10-22,8672.841326501048
2024-10-23,8672.841326501048
2024-10-24,8672.841326501048
2024-10-25,8672.841326501048
2024-10-26,8672.841326501048
2024-10-27,8672.841326501048
2024-10-28,8647.313513694391
2024-10-29,8637.56151369439
2024-10-30,8637.56151369439
2024-10-31,8637.56151369439
2024-11-01,8637.56151369439
2024-11-02,8637.56151369439
2024-11-03,8637.56151369439
2024-11-04,8521.57957457252
2024-11-05,8277.47957457252
2024-11-06,7527.239574572521
2024-11-07,6944.400074572522
2024-11-08,6944.400074572522
2024-11-09,6944.400074572522
2024-11-10,6944.400074572522
2024-11-11,6931.645537603394
2024-11-12,6910.865537603394
2024-11-13,6927.225537603394
2024-11-14,6840.865537603394
2024-11-15,6928.504537603394
2024-11-16,6928.504537603394
2024-11-17,6928.504537603394
2024-11-18,6920.58228747359
2024-11-19,6926.78953747359
2024-11-20,6926.78953747359
2024-11-21,6926.78953747359
2024-11-22,6926.78953747359
2024-11-23,6926.78953747359
2024-11-24,6926.78953747359
2024-11-25,6878.493274279828
2024-11-26,6228.993274279828
2024-11-27,6554.973274279828
2024-11-28,6546.913274279828
2024-11-29,6504.623274279828
2024-11-30,6495.7932742798275
2024-12-01,3990.49202427983
