date,equity
2024-09-01,10000.0
2024-09-02,9990.280585580264
2024-09-03,9799.295835580264
2024-09-04,9799.295835580264
2024-09-05,9799.295835580264
2024-09-06,9799.295835580264
2024-09-07,9799.295835580264
2024-09-08,9799.295835580264
2024-09-09,9888.475388623154
2024-09-10,9814.888888623154
2024-09-11,9814.888888623154
2024-09-12,9814.888888623154
2024-09-13,9814.888888623154
2024-09-14,9814.888888623154
2024-09-15,9814.888888623154
2024-09-16,9803.540720738149
2024-09-17,9768.350720738148
2024-09-18,9740.850720738148
2024-09-19,9927.310220738149
2024-09-20,9927.310220738149
2024-09-21,9927.310220738149
2024-09-22,9927.310220738149
2024-09-23,9904.00849046379
2024-09-24,9945.24574046379
2024-09-25,9945.24574046379
2024-09-26,9945.24574046379
2024-09-27,9945.24574046379
2024-09-28,9945.24574046379
2024-09-29,9945.24574046379
2024-09-30,9924.820932309734
2024-10-01,9724.202682309735
2024-10-02,9724.202682309735
2024-10-03,9724.202682309735
2024-10-04,9724.202682309735
2024-10-05,9724.202682309735
2024-10-06,9724.202682309735
2024-10-07,9723.633082017095
2024-10-08,9800.442582017095
2024-10-09,9800.442582017095
2024-10-10,9800.442582017095
2024-10-11,9800.442582017095
2024-10-12,9800.442582017095
2024-10-13,9800.442582017095
2024-10-14,9771.762115085
2024-10-15,9545.471115085
2024-10-16,9545.471115085
2024-10-17,9545.471115085
2024-10-18,9545.471115085
2024-10-19,9545.471115085
2024-10-20,9545.471115085
2024-10-21,9685.905516954514
2024-10-22,9653.300516954512
2024-10-23,9653.300516954512
2024-10-24,9653.300516954512
2024-10-25,9653.300516954512
2024-10-26,9653.300516954512
2024-10-27,9653.300516954512
2024-10-28,9686.732224159403
2024-10-29,9684.966474159402
2024-10-30,9684.966474159402
2024-10-31,9684.966474159402
2024-11-01,9684.966474159402
2024-11-02,9684.966474159402
2024-11-03,9684.966474159402
2024-11-04,9660.371093895508
2024-11-05,10142.101843895509
2024-11-06,10142.101843895509
2024-11-07,10142.101843895509
2024-11-08,10142.101843895509
2024-11-09,10142.101843895509
2024-11-10,10142.101843895509
2024-11-11,10126.384814537689
2024-11-12,10071.044814537689
2024-11-13,10041.184814537688
2024-11-14,9957.634814537689
2024-11-15,9692.05881453769
2024-11-16,9692.05881453769
2024-11-17,9692.05881453769
2024-11-18,9683.032682968242
2024-11-19,9708.99743296824
2024-11-20,9708.99743296824
2024-11-21,9708.99743296824
2024-11-22,9708.99743296824
2024-11-23,9708.99743296824
2024-11-24,9708.99743296824
2024-11-25,9694.906220486086
2024-11-26,9774.958470486086
2024-11-27,9774.958470486086
2024-11-28,9774.958470486086
2024-11-29,9774.958470486086
2024-11-30,9774.958470486086
2024-12-01,9774.958470486084
