date,equity
2024-09-01,10000.0
2024-09-02,9987.274329616695
2024-09-03,9547.166329616695
2024-09-04,9547.166329616695
2024-09-05,9547.166329616695
2024-09-06,9547.166329616695
2024-09-07,9547.166329616695
2024-09-08,9547.166329616695
2024-09-09,9512.573172329638
2024-09-10,9362.793172329637
2024-09-11,9101.042922329638
2024-09-12,9101.042922329638
2024-09-13,9101.042922329638
2024-09-14,9101.042922329638
2024-09-15,9101.042922329638
2024-09-16,9059.38137554856
2024-09-17,9060.94137554856
2024-09-18,8975.634375548561
2024-09-19,8975.634375548561
2024-09-20,8975.634375548561
2024-09-21,8975.634375548561
2024-09-22,8975.634375548561
2024-09-23,8975.634375548561
2024-09-24,8975.634375548561
2024-09-25,8975.634375548561
2024-09-26,8975.634375548561
2024-09-27,8975.634375548561
2024-09-28,8975.634375548561
2024-09-29,8975.634375548561
2024-09-30,8975.634375548561
2024-10-01,8975.634375548561
2024-10-02,8975.634375548561
2024-10-03,8975.634375548561
2024-10-04,8975.634375548561
2024-10-05,8975.634375548561
2024-10-06,8975.634375548561
2024-10-07,8975.634375548561
2024-10-08,8975.634375548561
2024-10-09,8975.634375548561
2024-10-10,8975.634375548561
2024-10-11,8975.634375548561
2024-10-12,8975.634375548561
2024-10-13,8975.634375548561
2024-10-14,8966.9796980664
2024-10-15,8736.523198066401
2024-10-16,8736.523198066401
2024-10-17,8736.523198066401
2024-10-18,8736.523198066401
2024-10-19,8736.523198066401
2024-10-20,8736.523198066401
2024-10-21,8736.523198066401
2024-10-22,8736.523198066401
2024-10-23,8736.523198066401
2024-10-24,8736.523198066401
2024-10-25,8736.523198066401
2024-10-26,8736.523198066401
2024-10-27,8736.523198066401
2024-10-28,8723.338254931765
2024-10-29,8483.252254931764
2024-10-30,8483.252254931764
2024-10-31,8483.252254931764
2024-11-01,8483.252254931764
2024-11-02,8483.252254931764
2024-11-03,8483.252254931764
2024-11-04,8485.03355762072
2024-11-05,8458.80355762072
2024-11-06,8391.833557620721
2024-11-07,8269.71205762072
2024-11-08,8269.71205762072
2024-11-09,8269.71205762072
2024-11-10,8269.71205762072
2024-11-11,8255.404388084702
2024-11-12,8325.674388084703
2024-11-13,8325.674388084703
2024-11-14,8325.674388084703
2024-11-15,8325.674388084703
2024-11-16,8325.674388084703
2024-11-17,8325.674388084703
2024-11-18,8325.674388084703
2024-11-19,8325.674388084703
2024-11-20,8325.674388084703
2024-11-21,8325.674388084703
2024-11-22,8325.674388084703
2024-11-23,8325.674388084703
2024-11-24,8325.674388084703
2024-11-25,8328.310086295382
2024-11-26,8365.59208629538
2024-11-27,8365.59208629538
2024-11-28,8365.59208629538
2024-11-29,8365.59208629538
2024-11-30,8365.59208629538
2024-12-01,8365.59208629538
