date,equity
2024-09-01,10000.0
2024-09-02,9992.778881572394
2024-09-03,9794.668881572394
2024-09-04,9625.010131572393
2024-09-05,9625.010131572393
2024-09-06,9625.010131572393
2024-09-07,9625.010131572393
2024-09-08,9625.010131572393
2024-09-09,9627.14523422158
2024-09-10,9770.00323422158
2024-09-11,9770.00323422158
2024-09-12,9770.00323422158
2024-09-13,9770.00323422158
2024-09-14,9770.00323422158
2024-09-15,9770.00323422158
2024-09-16,9716.945892979837
2024-09-17,9828.821892979837
2024-09-18,9828.821892979837
2024-09-19,9828.821892979837
2024-09-20,9828.821892979837
2024-09-21,9828.821892979837
2024-09-22,9828.821892979837
2024-09-23,9777.81185858386
2024-09-24,9828.22185858386
2024-09-25,9685.66185858386
2024-09-26,9588.271858583861
2024-09-27,9361.42610858386
2024-09-28,9361.42610858386
2024-09-29,9361.42610858386
2024-09-30,9343.694494627198
2024-10-01,9309.244494627197
2024-10-02,9298.874494627198
2024-10-03,9164.931494627199
2024-10-04,9164.931494627199
2024-10-05,9164.931494627199
2024-10-06,9164.931494627199
2024-10-07,9161.105430792371
2024-10-08,9243.582430792372
2024-10-09,9243.582430792372
2024-10-10,9243.582430792372
2024-10-11,9243.582430792372
2024-10-12,9243.582430792372
2024-10-13,9243.582430792372
2024-10-14,9225.339437818411
2024-10-15,9215.89943781841
2024-10-16,9207.629437818412
2024-10-17,9217.369437818412
2024-10-18,9253.671937818412
2024-10-19,9253.671937818412
2024-10-20,9253.671937818412
2024-10-21,9228.877680771675
2024-10-22,9254.068180771674
2024-10-23,9254.068180771674
2024-10-24,9254.068180771674
2024-10-25,9254.068180771674
2024-10-26,9254.068180771674
2024-10-27,9254.068180771674
2024-10-28,9247.781949937511
2024-10-29,9383.93994993751
2024-10-30,9383.93994993751
2024-10-31,9383.93994993751
2024-11-01,9383.93994993751
2024-11-02,9383.93994993751
2024-11-03,9383.93994993751
2024-11-04,9349.784155786965
2024-11-05,9577.091655786966
2024-11-06,9577.091655786966
2024-11-07,9577.091655786966
2024-11-08,9577.091655786966
2024-11-09,9577.091655786966
2024-11-10,9577.091655786966
2024-11-11,9562.052569740974
2024-11-12,9662.337319740975
2024-11-13,9662.337319740975
2024-11-14,9662.337319740975
2024-11-15,9662.337319740975
2024-11-16,9662.337319740975
2024-11-17,9662.337319740975
2024-11-18,9659.28495344225
2024-11-19,9741.916953442249
2024-11-20,9741.916953442249
2024-11-21,9741.916953442249
2024-11-22,9741.916953442249
2024-11-23,9741.916953442249
2024-11-24,9741.916953442249
2024-11-25,9768.430221868062
2024-11-26,10181.549221868063
2024-11-27,10181.549221868063
2024-11-28,10181.549221868063
2024-11-29,10181.549221868063
2024-11-30,10181.549221868063
2024-12-01,10181.549221868063
