date,equity
2024-09-01,10000.0
2024-09-02,10000.0
2024-09-03,10000.0
2024-09-04,10000.0
2024-09-05,10000.0
2024-09-06,10000.0
2024-09-07,10000.0
2024-09-08,10000.0
2024-09-09,10000.0
2024-09-10,10000.0
2024-09-11,10000.0
2024-09-12,10000.0
2024-09-13,10000.0
2024-09-14,10000.0
2024-09-15,10000.0
2024-09-16,9984.35111018947
2024-09-17,9965.741110189469
2024-09-18,9902.211110189468
2024-09-19,10156.97336018947
2024-09-20,10156.97336018947
2024-09-21,10156.97336018947
2024-09-22,10156.97336018947
2024-09-23,10156.97336018947
2024-09-24,10156.97336018947
2024-09-25,10156.97336018947
2024-09-26,10156.97336018947
2024-09-27,10156.97336018947
2024-09-28,10156.97336018947
2024-09-29,10156.97336018947
2024-09-30,10156.97336018947
2024-10-01,10156.97336018947
2024-10-02,10156.97336018947
2024-10-03,10156.97336018947
2024-10-04,10156.97336018947
2024-10-05,10156.97336018947
2024-10-06,10156.97336018947
2024-10-07,10146.79375989683
2024-10-08,10235.182759896828
2024-10-09,10235.182759896828
2024-10-10,10235.182759896828
2024-10-11,10235.182759896828
2024-10-12,10235.182759896828
2024-10-13,10235.182759896828
2024-10-14,10223.452869019728
2024-10-15,10111.012869019727
2024-10-16,10172.102869019727
2024-10-17,10158.862869019727
2024-10-18,10371.239869019728
2024-10-19,10371.239869019728
2024-10-20,10371.239869019728
2024-10-21,10789.918622460826
2024-10-22,10800.224372460825
2024-10-23,10800.224372460825
2024-10-24,10800.224372460825
2024-10-25,10800.224372460825
2024-10-26,10800.224372460825
2024-10-27,10800.224372460825
2024-10-28,10639.904949770744
2024-10-29,10612.723449770743
2024-10-30,10612.723449770743
2024-10-31,10612.723449770743
2024-11-01,10612.723449770743
2024-11-02,10612.723449770743
2024-11-03,10612.723449770743
2024-11-04,10612.723449770743
2024-11-05,10612.723449770743
2024-11-06,10612.723449770743
2024-11-07,10612.723449770743
2024-11-08,10612.723449770743
2024-11-09,10612.723449770743
2024-11-10,10612.723449770743
2024-11-11,10551.834151876255
2024-11-12,10550.184151876256
2024-11-13,10550.084151876255
2024-11-14,10493.734151876255
2024-11-15,10298.535151876256
2024-11-16,10298.535151876256
2024-11-17,10298.535151876256
2024-11-18,10289.589020306808
2024-11-19,10304.017520306808
2024-11-20,10304.017520306808
2024-11-21,10304.017520306808
2024-11-22,10304.017520306808
2024-11-23,10304.017520306808
2024-11-24,10304.017520306808
2024-11-25,10304.017520306808
2024-11-26,10304.017520306808
2024-11-27,10304.017520306808
2024-11-28,10304.017520306808
2024-11-29,10304.017520306808
2024-11-30,10304.017520306808
2024-12-01,10304.017520306807
